head,encoder,task,gene,pearson_mean,n_splits
pca_ridge,conch_v1,SKCM,MAL2,0.7459,2
pca_ridge,conch_v1,SKCM,WDFY4,0.7418,2
pca_ridge,conch_v1,SKCM,CD52,0.741,2
pca_ridge,conch_v1,SKCM,BIRC3,0.741,2
pca_ridge,conch_v1,SKCM,SERPINB2,0.7252,2
pca_ridge,conch_v1,SKCM,AQP3,0.7206,2
pca_ridge,conch_v1,SKCM,SBSN,0.7199,2
pca_ridge,conch_v1,SKCM,ITM2A,0.709,2
pca_ridge,conch_v1,SKCM,S100A14,0.6933,2
pca_ridge,conch_v1,SKCM,SERPINB5,0.689,2
pca_ridge,conch_v1,SKCM,CRABP2,0.6876,2
pca_ridge,conch_v1,SKCM,LCK,0.6876,2
pca_ridge,conch_v1,SKCM,GZMK,0.6824,2
pca_ridge,conch_v1,SKCM,TP63,0.6791,2
pca_ridge,conch_v1,SKCM,CAPNS2,0.6741,2
pca_ridge,conch_v1,SKCM,DMKN,0.6696,2
pca_ridge,conch_v1,SKCM,LY6D,0.6695,2
pca_ridge,conch_v1,SKCM,ACER1,0.6631,2
pca_ridge,conch_v1,SKCM,DSP,0.6593,2
pca_ridge,conch_v1,SKCM,SLPI,0.6549,2
pca_ridge,conch_v1,SKCM,RHOV,0.6516,2
pca_ridge,conch_v1,SKCM,POSTN,0.641,2
pca_ridge,conch_v1,SKCM,AHNAK2,0.6372,2
pca_ridge,conch_v1,SKCM,KRT5,0.6339,2
pca_ridge,conch_v1,SKCM,KRT16,0.6227,2
pca_ridge,conch_v1,SKCM,MIR205HG,0.6165,2
pca_ridge,conch_v1,SKCM,DSC1,0.6164,2
pca_ridge,conch_v1,SKCM,COL17A1,0.6127,2
pca_ridge,conch_v1,SKCM,VWF,0.6082,2
pca_ridge,conch_v1,SKCM,KRT17,0.5842,2
pca_ridge,conch_v1,SKCM,FGFBP1,0.5683,2
pca_ridge,conch_v1,SKCM,IDO1,0.5682,2
pca_ridge,conch_v1,SKCM,KRT2,0.5341,2
pca_ridge,conch_v1,SKCM,LAMB3,0.515,2
pca_ridge,conch_v1,SKCM,MMRN1,0.5134,2
pca_ridge,conch_v1,SKCM,DEFB1,0.5106,2
pca_ridge,conch_v1,SKCM,CCL19,0.4372,2
pca_ridge,conch_v1,SKCM,MGP,0.3307,2
pca_ridge,conch_v1,SKCM,IL1B,0.3253,2
pca_ridge,conch_v1,SKCM,CD1B,0.3146,2
pca_ridge,conch_v1,SKCM,MYH11,0.2671,2
pca_ridge,conch_v1,SKCM,HAPLN1,0.254,2
pca_ridge,conch_v1,SKCM,CCL22,0.1934,2
pca_ridge,conch_v1,SKCM,SELE,0.14,2
pca_ridge,conch_v1,SKCM,TFF3,0.1321,2
pca_ridge,conch_v1,SKCM,HBD,0.0098,2
pca_ridge,conch_v15,CCRCC,CPE,0.3864,6
pca_ridge,conch_v15,CCRCC,TMEM91,0.3855,6
pca_ridge,conch_v15,CCRCC,SLC39A14,0.3706,6
pca_ridge,conch_v15,CCRCC,DERL1,0.3201,6
pca_ridge,conch_v15,CCRCC,CKB,0.3064,6
pca_ridge,conch_v15,CCRCC,YWHAE,0.299,6
pca_ridge,conch_v15,CCRCC,CD109,0.2959,6
pca_ridge,conch_v15,CCRCC,SCARB1,0.295,6
pca_ridge,conch_v15,CCRCC,VMP1,0.2929,6
pca_ridge,conch_v15,CCRCC,STK39,0.29,6
pca_ridge,conch_v15,CCRCC,LY6E,0.2782,6
pca_ridge,conch_v15,CCRCC,HNRNPK,0.2758,6
pca_ridge,conch_v15,CCRCC,BTF3,0.2671,6
pca_ridge,conch_v15,CCRCC,H3F3A,0.2669,6
pca_ridge,conch_v15,CCRCC,NOL3,0.2661,6
pca_ridge,conch_v15,CCRCC,SLC15A4,0.2637,6
pca_ridge,conch_v15,CCRCC,LRRC41,0.253,6
pca_ridge,conch_v15,CCRCC,KRTCAP2,0.251,6
pca_ridge,conch_v15,CCRCC,CIB1,0.2367,6
pca_ridge,conch_v15,CCRCC,LAPTM4B,0.2345,6
pca_ridge,conch_v15,CCRCC,FLNB,0.2306,6
pca_ridge,conch_v15,CCRCC,SEMA4B,0.2289,6
pca_ridge,conch_v15,CCRCC,CHST15,0.2252,6
pca_ridge,conch_v15,CCRCC,NAMPT,0.2214,6
pca_ridge,conch_v15,CCRCC,CPD,0.2202,6
pca_ridge,conch_v15,CCRCC,PARP10,0.2175,6
pca_ridge,conch_v15,CCRCC,PTGS1,0.2156,6
pca_ridge,conch_v15,CCRCC,PXN,0.2083,6
pca_ridge,conch_v15,CCRCC,AKAP8,0.1959,6
pca_ridge,conch_v15,CCRCC,EGFL7,0.1939,6
pca_ridge,conch_v15,CCRCC,GADD45B,0.1933,6
pca_ridge,conch_v15,CCRCC,BLVRB,0.1923,6
pca_ridge,conch_v15,CCRCC,RXRA,0.1919,6
pca_ridge,conch_v15,CCRCC,HMOX1,0.1854,6
pca_ridge,conch_v15,CCRCC,IFI27,0.1804,6
pca_ridge,conch_v15,CCRCC,IFI6,0.1802,6
pca_ridge,conch_v15,CCRCC,NOTCH3,0.1721,6
pca_ridge,conch_v15,CCRCC,TRBC1,0.1713,6
pca_ridge,conch_v15,CCRCC,TFRC,0.1622,6
pca_ridge,conch_v15,CCRCC,IRF7,0.1536,6
pca_ridge,conch_v15,CCRCC,TM2D3,0.1509,6
pca_ridge,conch_v15,CCRCC,ISG15,0.1442,6
pca_ridge,conch_v15,CCRCC,TP53INP1,0.1431,6
pca_ridge,conch_v15,CCRCC,HTRA1,0.1236,6
pca_ridge,conch_v15,CCRCC,NT5DC2,0.117,6
pca_ridge,conch_v15,CCRCC,DNAJB12,0.1092,6
pca_ridge,conch_v15,CCRCC,GPNMB,0.1069,6
pca_ridge,conch_v15,CCRCC,S100A9,0.0789,6
pca_ridge,conch_v15,CCRCC,HSPA1A,0.0739,6
pca_ridge,conch_v15,CCRCC,CD14,0.0536,6
pca_ridge,conch_v15,COAD,TYMS,0.7779,2
pca_ridge,conch_v15,COAD,CEACAM6,0.7164,2
pca_ridge,conch_v15,COAD,MS4A1,0.5162,2
pca_ridge,conch_v15,COAD,SPIB,0.5115,2
pca_ridge,conch_v15,COAD,DMBT1,0.4966,2
pca_ridge,conch_v15,COAD,CCR7,0.4859,2
pca_ridge,conch_v15,COAD,CCL20,0.4701,2
pca_ridge,conch_v15,COAD,BANK1,0.4693,2
pca_ridge,conch_v15,COAD,FCRL1,0.4379,2
pca_ridge,conch_v15,COAD,CXCL13,0.4346,2
pca_ridge,conch_v15,COAD,COL11A1,0.4341,2
pca_ridge,conch_v15,COAD,LCN2,0.4068,2
pca_ridge,conch_v15,COAD,TMIGD1,0.3683,2
pca_ridge,conch_v15,COAD,TCL1A,0.346,2
pca_ridge,conch_v15,COAD,CHI3L2,0.3429,2
pca_ridge,conch_v15,COAD,AREG,0.3378,2
pca_ridge,conch_v15,COAD,CXCL10,0.3294,2
pca_ridge,conch_v15,COAD,ITLN1,0.3105,2
pca_ridge,conch_v15,COAD,RETNLB,0.3097,2
pca_ridge,conch_v15,COAD,GATA2,0.2974,2
pca_ridge,conch_v15,COAD,CHGB,0.2955,2
pca_ridge,conch_v15,COAD,MS4A12,0.2851,2
pca_ridge,conch_v15,COAD,DUOX2,0.2762,2
pca_ridge,conch_v15,COAD,GUCA2B,0.268,2
pca_ridge,conch_v15,COAD,INSL5,0.2577,2
pca_ridge,conch_v15,COAD,UGT2B17,0.2547,2
pca_ridge,conch_v15,COAD,CLCA1,0.2508,2
pca_ridge,conch_v15,COAD,OLFM4,0.242,2
pca_ridge,conch_v15,COAD,CEACAM7,0.2402,2
pca_ridge,conch_v15,COAD,PI3,0.2391,2
pca_ridge,conch_v15,COAD,CLCA4,0.2198,2
pca_ridge,conch_v15,COAD,HEPACAM2,0.2073,2
pca_ridge,conch_v15,COAD,CALB2,0.2053,2
pca_ridge,conch_v15,COAD,AQP8,0.204,2
pca_ridge,conch_v15,COAD,GCG,0.1986,2
pca_ridge,conch_v15,COAD,NXPE4,0.1947,2
pca_ridge,conch_v15,COAD,SCGN,0.1871,2
pca_ridge,conch_v15,COAD,SLC26A3,0.1866,2
pca_ridge,conch_v15,COAD,OTOP2,0.1799,2
pca_ridge,conch_v15,COAD,CTSE,0.16,2
pca_ridge,conch_v15,COAD,IL1B,0.1366,2
pca_ridge,conch_v15,COAD,CA4,0.1267,2
pca_ridge,conch_v15,COAD,CD177,0.1143,2
pca_ridge,conch_v15,COAD,PRPH,0.1099,2
pca_ridge,conch_v15,COAD,GUCA2A,0.1066,2
pca_ridge,conch_v15,COAD,MMP1,0.1004,2
pca_ridge,conch_v15,COAD,SCG2,0.0686,2
pca_ridge,conch_v15,COAD,CA1,0.062,2
pca_ridge,conch_v15,COAD,CHGA,0.0067,2
pca_ridge,conch_v15,COAD,MMP3,-0.1765,2
pca_ridge,conch_v15,HCC,AEBP1,0.2291,2
pca_ridge,conch_v15,HCC,TAGLN,0.2247,2
pca_ridge,conch_v15,HCC,ELN,0.2006,2
pca_ridge,conch_v15,HCC,MYL9,0.1873,2
pca_ridge,conch_v15,HCC,ACTA2,0.1587,2
pca_ridge,conch_v15,HCC,PPP1R14A,0.154,2
pca_ridge,conch_v15,HCC,LRRC75A,0.1461,2
pca_ridge,conch_v15,HCC,SPARCL1,0.1459,2
pca_ridge,conch_v15,HCC,IGKC,0.1368,2
pca_ridge,conch_v15,HCC,PRELP,0.1331,2
pca_ridge,conch_v15,HCC,IGLC2,0.1274,2
pca_ridge,conch_v15,HCC,ETNPPL,0.1262,2
pca_ridge,conch_v15,HCC,TPM2,0.1257,2
pca_ridge,conch_v15,HCC,MFAP4,0.1199,2
pca_ridge,conch_v15,HCC,FBLN2,0.1119,2
pca_ridge,conch_v15,HCC,AC092069.1,0.1101,2
pca_ridge,conch_v15,HCC,JAG1,0.1036,2
pca_ridge,conch_v15,HCC,MGP,0.1028,2
pca_ridge,conch_v15,HCC,CAVIN3,0.0857,2
pca_ridge,conch_v15,HCC,NDUFA4L2,0.0835,2
pca_ridge,conch_v15,HCC,HAMP,0.0805,2
pca_ridge,conch_v15,HCC,GJA4,0.0779,2
pca_ridge,conch_v15,HCC,LTBP2,0.0773,2
pca_ridge,conch_v15,HCC,C11orf96,0.0766,2
pca_ridge,conch_v15,HCC,CCL21,0.0764,2
pca_ridge,conch_v15,HCC,S100A4,0.0685,2
pca_ridge,conch_v15,HCC,IGFBP5,0.0684,2
pca_ridge,conch_v15,HCC,TSPAN13,0.0681,2
pca_ridge,conch_v15,HCC,CXCL10,0.0674,2
pca_ridge,conch_v15,HCC,TRBC2,0.0671,2
pca_ridge,conch_v15,HCC,FBLN5,0.0628,2
pca_ridge,conch_v15,HCC,MCAM,0.0512,2
pca_ridge,conch_v15,HCC,BEST1,0.0481,2
pca_ridge,conch_v15,HCC,IGHG1,0.0428,2
pca_ridge,conch_v15,HCC,RBP7,0.0397,2
pca_ridge,conch_v15,HCC,PHKG1,0.0386,2
pca_ridge,conch_v15,HCC,PTGDS,0.0348,2
pca_ridge,conch_v15,HCC,RND1,0.033,2
pca_ridge,conch_v15,HCC,CCN1,0.027,2
pca_ridge,conch_v15,HCC,IGHA1,0.0202,2
pca_ridge,conch_v15,HCC,ASPM,0.0163,2
pca_ridge,conch_v15,HCC,MUSTN1,0.0161,2
pca_ridge,conch_v15,HCC,CXCL9,0.0011,2
pca_ridge,conch_v15,HCC,IGHM,-0.0067,2
pca_ridge,conch_v15,HCC,PDE9A,-0.0135,2
pca_ridge,conch_v15,HCC,IGLC1,-0.0169,2
pca_ridge,conch_v15,HCC,TCEAL9,-0.0278,2
pca_ridge,conch_v15,HCC,HBB,-0.0596,2
pca_ridge,conch_v15,HCC,CYP2E1,-0.1546,2
pca_ridge,conch_v15,HCC,PDZK1IP1,-0.2639,2
pca_ridge,conch_v15,IDC,TACSTD2,0.8701,4
pca_ridge,conch_v15,IDC,GATA3,0.8371,4
pca_ridge,conch_v15,IDC,FASN,0.8361,4
pca_ridge,conch_v15,IDC,ERBB2,0.8043,4
pca_ridge,conch_v15,IDC,TOP2A,0.7532,4
pca_ridge,conch_v15,IDC,SCD,0.7513,4
pca_ridge,conch_v15,IDC,ABCC11,0.7454,4
pca_ridge,conch_v15,IDC,DST,0.7425,4
pca_ridge,conch_v15,IDC,PTPRC,0.7319,4
pca_ridge,conch_v15,IDC,SERHL2,0.7129,4
pca_ridge,conch_v15,IDC,KLF5,0.6969,4
pca_ridge,conch_v15,IDC,CD3E,0.6847,4
pca_ridge,conch_v15,IDC,IL2RG,0.6556,4
pca_ridge,conch_v15,IDC,MYLK,0.6495,4
pca_ridge,conch_v15,IDC,IL7R,0.6377,4
pca_ridge,conch_v15,IDC,CYTIP,0.6367,4
pca_ridge,conch_v15,IDC,ESR1,0.6274,4
pca_ridge,conch_v15,IDC,SLAMF7,0.619,4
pca_ridge,conch_v15,IDC,TRAC,0.6096,4
pca_ridge,conch_v15,IDC,CEACAM6,0.5933,4
pca_ridge,conch_v15,IDC,KRT14,0.5784,4
pca_ridge,conch_v15,IDC,PTN,0.5695,4
pca_ridge,conch_v15,IDC,AQP1,0.5681,4
pca_ridge,conch_v15,IDC,CCR7,0.5662,4
pca_ridge,conch_v15,IDC,VWF,0.5605,4
pca_ridge,conch_v15,IDC,MYH11,0.5585,4
pca_ridge,conch_v15,IDC,OXTR,0.5514,4
pca_ridge,conch_v15,IDC,SERPINA3,0.546,4
pca_ridge,conch_v15,IDC,KRT5,0.544,4
pca_ridge,conch_v15,IDC,TENT5C,0.5416,4
pca_ridge,conch_v15,IDC,CLIC6,0.5363,4
pca_ridge,conch_v15,IDC,MS4A1,0.5067,4
pca_ridge,conch_v15,IDC,KRT6B,0.4953,4
pca_ridge,conch_v15,IDC,ADIPOQ,0.4804,4
pca_ridge,conch_v15,IDC,ANKRD30A,0.4767,4
pca_ridge,conch_v15,IDC,SCGB2A1,0.4543,4
pca_ridge,conch_v15,IDC,SFRP1,0.4415,4
pca_ridge,conch_v15,IDC,PIGR,0.4402,4
pca_ridge,conch_v15,IDC,PTGDS,0.4286,4
pca_ridge,conch_v15,IDC,KIT,0.3946,4
pca_ridge,conch_v15,IDC,MYBPC1,0.3864,4
pca_ridge,conch_v15,IDC,AQP3,0.3797,4
pca_ridge,conch_v15,IDC,TCL1A,0.3724,4
pca_ridge,conch_v15,IDC,ADH1B,0.3519,4
pca_ridge,conch_v15,IDC,CEACAM8,0.2887,4
pca_ridge,conch_v15,IDC,MMP1,0.2736,4
pca_ridge,conch_v15,IDC,MMP12,0.2186,4
pca_ridge,conch_v15,IDC,OPRPN,0.1943,4
pca_ridge,conch_v15,IDC,MUC6,0.1789,4
pca_ridge,conch_v15,IDC,TPSAB1,0.1222,4
pca_ridge,conch_v15,LUNG,CAPN8,0.8431,2
pca_ridge,conch_v15,LUNG,PTPRC,0.8412,2
pca_ridge,conch_v15,LUNG,GPRC5A,0.8195,2
pca_ridge,conch_v15,LUNG,MET,0.8115,2
pca_ridge,conch_v15,LUNG,PECAM1,0.8047,2
pca_ridge,conch_v15,LUNG,MALL,0.8033,2
pca_ridge,conch_v15,LUNG,CD2,0.8021,2
pca_ridge,conch_v15,LUNG,COL5A2,0.7976,2
pca_ridge,conch_v15,LUNG,CDK1,0.7802,2
pca_ridge,conch_v15,LUNG,TOP2A,0.7717,2
pca_ridge,conch_v15,LUNG,CTSK,0.7713,2
pca_ridge,conch_v15,LUNG,CXCR4,0.7447,2
pca_ridge,conch_v15,LUNG,ACE2,0.7349,2
pca_ridge,conch_v15,LUNG,SNTN,0.7239,2
pca_ridge,conch_v15,LUNG,MKI67,0.7126,2
pca_ridge,conch_v15,LUNG,CD163,0.7124,2
pca_ridge,conch_v15,LUNG,PLA2G7,0.695,2
pca_ridge,conch_v15,LUNG,UBE2C,0.6816,2
pca_ridge,conch_v15,LUNG,CCR7,0.6535,2
pca_ridge,conch_v15,LUNG,MS4A1,0.6444,2
pca_ridge,conch_v15,LUNG,ALDH1A3,0.6189,2
pca_ridge,conch_v15,LUNG,MZB1,0.6119,2
pca_ridge,conch_v15,LUNG,CD79A,0.6007,2
pca_ridge,conch_v15,LUNG,FGFBP1,0.582,2
pca_ridge,conch_v15,LUNG,CNN1,0.5494,2
pca_ridge,conch_v15,LUNG,CD19,0.5259,2
pca_ridge,conch_v15,LUNG,CCL19,0.5244,2
pca_ridge,conch_v15,LUNG,SPIB,0.5201,2
pca_ridge,conch_v15,LUNG,CXCL9,0.5138,2
pca_ridge,conch_v15,LUNG,LIF,0.507,2
pca_ridge,conch_v15,LUNG,MEDAG,0.5029,2
pca_ridge,conch_v15,LUNG,DNAAF1,0.4761,2
pca_ridge,conch_v15,LUNG,INMT,0.4473,2
pca_ridge,conch_v15,LUNG,SRPX,0.4384,2
pca_ridge,conch_v15,LUNG,CXCL10,0.4284,2
pca_ridge,conch_v15,LUNG,MCEMP1,0.3822,2
pca_ridge,conch_v15,LUNG,PCSK2,0.3818,2
pca_ridge,conch_v15,LUNG,SOX2,0.3696,2
pca_ridge,conch_v15,LUNG,FCER1A,0.3675,2
pca_ridge,conch_v15,LUNG,CD1A,0.3643,2
pca_ridge,conch_v15,LUNG,OGN,0.3591,2
pca_ridge,conch_v15,LUNG,CYP2A7,0.3545,2
pca_ridge,conch_v15,LUNG,MARCO,0.3526,2
pca_ridge,conch_v15,LUNG,BBOX1,0.3122,2
pca_ridge,conch_v15,LUNG,TCL1A,0.3047,2
pca_ridge,conch_v15,LUNG,CD274,0.2686,2
pca_ridge,conch_v15,LUNG,DMBT1,0.2676,2
pca_ridge,conch_v15,LUNG,SERPINB2,0.2352,2
pca_ridge,conch_v15,LUNG,CTSG,0.2072,2
pca_ridge,conch_v15,LUNG,SNCG,0.0449,2
pca_ridge,conch_v15,LYMPH_IDC,CYP4Z1,0.4373,4
pca_ridge,conch_v15,LYMPH_IDC,FABP4,0.4288,4
pca_ridge,conch_v15,LYMPH_IDC,PDZK1IP1,0.4051,4
pca_ridge,conch_v15,LYMPH_IDC,PTRH2,0.3993,4
pca_ridge,conch_v15,LYMPH_IDC,RSF1,0.3951,4
pca_ridge,conch_v15,LYMPH_IDC,PARD6B,0.3936,4
pca_ridge,conch_v15,LYMPH_IDC,RAB38,0.38,4
pca_ridge,conch_v15,LYMPH_IDC,CD22,0.3798,4
pca_ridge,conch_v15,LYMPH_IDC,QSOX1,0.377,4
pca_ridge,conch_v15,LYMPH_IDC,SHANK2,0.3727,4
pca_ridge,conch_v15,LYMPH_IDC,AAMDC,0.3725,4
pca_ridge,conch_v15,LYMPH_IDC,ANO8,0.349,4
pca_ridge,conch_v15,LYMPH_IDC,AKR1E2,0.3435,4
pca_ridge,conch_v15,LYMPH_IDC,POLD3,0.3429,4
pca_ridge,conch_v15,LYMPH_IDC,CD72,0.3406,4
pca_ridge,conch_v15,LYMPH_IDC,ANKS1B,0.3405,4
pca_ridge,conch_v15,LYMPH_IDC,EPHB3,0.3331,4
pca_ridge,conch_v15,LYMPH_IDC,GTPBP3,0.3214,4
pca_ridge,conch_v15,LYMPH_IDC,NARS2,0.317,4
pca_ridge,conch_v15,LYMPH_IDC,CROT,0.3141,4
pca_ridge,conch_v15,LYMPH_IDC,HAUS8,0.3113,4
pca_ridge,conch_v15,LYMPH_IDC,PATZ1,0.2945,4
pca_ridge,conch_v15,LYMPH_IDC,CCNO,0.2928,4
pca_ridge,conch_v15,LYMPH_IDC,SERPINI1,0.2881,4
pca_ridge,conch_v15,LYMPH_IDC,ZMAT5,0.2759,4
pca_ridge,conch_v15,LYMPH_IDC,SPP1,0.2751,4
pca_ridge,conch_v15,LYMPH_IDC,MX1,0.2734,4
pca_ridge,conch_v15,LYMPH_IDC,CXCL10,0.2622,4
pca_ridge,conch_v15,LYMPH_IDC,SCRN1,0.2601,4
pca_ridge,conch_v15,LYMPH_IDC,IGHV3-11,0.2495,4
pca_ridge,conch_v15,LYMPH_IDC,MAPK8IP2,0.2477,4
pca_ridge,conch_v15,LYMPH_IDC,TCF7,0.2355,4
pca_ridge,conch_v15,LYMPH_IDC,IFI44L,0.2272,4
pca_ridge,conch_v15,LYMPH_IDC,SNCG,0.2164,4
pca_ridge,conch_v15,LYMPH_IDC,CLNS1A,0.2107,4
pca_ridge,conch_v15,LYMPH_IDC,CXCL11,0.2036,4
pca_ridge,conch_v15,LYMPH_IDC,NUDT1,0.1981,4
pca_ridge,conch_v15,LYMPH_IDC,CCL28,0.1959,4
pca_ridge,conch_v15,LYMPH_IDC,AREG,0.1913,4
pca_ridge,conch_v15,LYMPH_IDC,DAPK1,0.1896,4
pca_ridge,conch_v15,LYMPH_IDC,TMEM64,0.1804,4
pca_ridge,conch_v15,LYMPH_IDC,MYH11,0.1722,4
pca_ridge,conch_v15,LYMPH_IDC,MX2,0.1687,4
pca_ridge,conch_v15,LYMPH_IDC,IFIT2,0.1571,4
pca_ridge,conch_v15,LYMPH_IDC,RSAD2,0.1225,4
pca_ridge,conch_v15,LYMPH_IDC,IGLV9-49,0.1224,4
pca_ridge,conch_v15,LYMPH_IDC,IGHV6-1,0.1018,4
pca_ridge,conch_v15,LYMPH_IDC,OASL,0.0993,4
pca_ridge,conch_v15,LYMPH_IDC,CSTA,0.0662,4
pca_ridge,conch_v15,LYMPH_IDC,HAAO,0.0639,4
pca_ridge,conch_v15,PAAD,EPCAM,0.8547,3
pca_ridge,conch_v15,PAAD,CXCL6,0.6586,3
pca_ridge,conch_v15,PAAD,CD3E,0.6542,3
pca_ridge,conch_v15,PAAD,CD2,0.6477,3
pca_ridge,conch_v15,PAAD,ANPEP,0.6298,3
pca_ridge,conch_v15,PAAD,IL7R,0.6237,3
pca_ridge,conch_v15,PAAD,CD8A,0.618,3
pca_ridge,conch_v15,PAAD,PTPRC,0.6025,3
pca_ridge,conch_v15,PAAD,GZMK,0.5911,3
pca_ridge,conch_v15,PAAD,CCL5,0.5624,3
pca_ridge,conch_v15,PAAD,CXCR4,0.5608,3
pca_ridge,conch_v15,PAAD,MS4A1,0.5587,3
pca_ridge,conch_v15,PAAD,CXCL2,0.5511,3
pca_ridge,conch_v15,PAAD,IRF8,0.5484,3
pca_ridge,conch_v15,PAAD,CD79A,0.5417,3
pca_ridge,conch_v15,PAAD,AIF1,0.5148,3
pca_ridge,conch_v15,PAAD,PLA2G7,0.5146,3
pca_ridge,conch_v15,PAAD,LIF,0.5039,3
pca_ridge,conch_v15,PAAD,MKI67,0.4944,3
pca_ridge,conch_v15,PAAD,UBE2C,0.4903,3
pca_ridge,conch_v15,PAAD,CD27,0.4846,3
pca_ridge,conch_v15,PAAD,CDK1,0.477,3
pca_ridge,conch_v15,PAAD,ACTA2,0.4741,3
pca_ridge,conch_v15,PAAD,GZMA,0.47,3
pca_ridge,conch_v15,PAAD,GPR183,0.4682,3
pca_ridge,conch_v15,PAAD,FCGR3A,0.4596,3
pca_ridge,conch_v15,PAAD,SELL,0.4493,3
pca_ridge,conch_v15,PAAD,BANK1,0.4439,3
pca_ridge,conch_v15,PAAD,CD19,0.4332,3
pca_ridge,conch_v15,PAAD,DERL3,0.4315,3
pca_ridge,conch_v15,PAAD,DMBT1,0.4269,3
pca_ridge,conch_v15,PAAD,CCR7,0.4241,3
pca_ridge,conch_v15,PAAD,ACE2,0.4177,3
pca_ridge,conch_v15,PAAD,CD14,0.4146,3
pca_ridge,conch_v15,PAAD,CPA3,0.3931,3
pca_ridge,conch_v15,PAAD,VSIG4,0.3928,3
pca_ridge,conch_v15,PAAD,CCL19,0.381,3
pca_ridge,conch_v15,PAAD,TNFRSF17,0.3764,3
pca_ridge,conch_v15,PAAD,FOXP3,0.3624,3
pca_ridge,conch_v15,PAAD,KLRC1,0.3172,3
pca_ridge,conch_v15,PAAD,LILRA4,0.3119,3
pca_ridge,conch_v15,PAAD,HPGDS,0.3054,3
pca_ridge,conch_v15,PAAD,TCL1A,0.2922,3
pca_ridge,conch_v15,PAAD,CD1C,0.2919,3
pca_ridge,conch_v15,PAAD,MARCO,0.2834,3
pca_ridge,conch_v15,PAAD,ESR1,0.2683,3
pca_ridge,conch_v15,PAAD,CD1A,0.2327,3
pca_ridge,conch_v15,PAAD,CXCL9,0.2239,3
pca_ridge,conch_v15,PAAD,CXCL10,0.2169,3
pca_ridge,conch_v15,PAAD,PDCD1,0.1983,3
pca_ridge,conch_v15,PRAD,XBP1,0.565,2
pca_ridge,conch_v15,PRAD,SEC11C,0.5625,2
pca_ridge,conch_v15,PRAD,AMD1,0.5068,2
pca_ridge,conch_v15,PRAD,MPC2,0.5048,2
pca_ridge,conch_v15,PRAD,MT1X,0.4779,2
pca_ridge,conch_v15,PRAD,SNHG8,0.4775,2
pca_ridge,conch_v15,PRAD,PDIA4,0.4642,2
pca_ridge,conch_v15,PRAD,MT1E,0.4635,2
pca_ridge,conch_v15,PRAD,PERP,0.4618,2
pca_ridge,conch_v15,PRAD,COX5A,0.4528,2
pca_ridge,conch_v15,PRAD,SPON2,0.4385,2
pca_ridge,conch_v15,PRAD,COX17,0.4348,2
pca_ridge,conch_v15,PRAD,PCBD1,0.4346,2
pca_ridge,conch_v15,PRAD,GLO1,0.4305,2
pca_ridge,conch_v15,PRAD,RPL37A,0.4282,2
pca_ridge,conch_v15,PRAD,NUDT4,0.4105,2
pca_ridge,conch_v15,PRAD,ZFAS1,0.4021,2
pca_ridge,conch_v15,PRAD,RPN1,0.402,2
pca_ridge,conch_v15,PRAD,TMCO1,0.3994,2
pca_ridge,conch_v15,PRAD,RPS29,0.3976,2
pca_ridge,conch_v15,PRAD,C1orf43,0.3936,2
pca_ridge,conch_v15,PRAD,COX7B,0.3879,2
pca_ridge,conch_v15,PRAD,CAT,0.3853,2
pca_ridge,conch_v15,PRAD,SVIP,0.381,2
pca_ridge,conch_v15,PRAD,GNG5,0.3781,2
pca_ridge,conch_v15,PRAD,TXNL4A,0.3772,2
pca_ridge,conch_v15,PRAD,SELENOT,0.3721,2
pca_ridge,conch_v15,PRAD,HSPD1,0.3661,2
pca_ridge,conch_v15,PRAD,MAOA,0.3654,2
pca_ridge,conch_v15,PRAD,CCDC47,0.3644,2
pca_ridge,conch_v15,PRAD,REXO2,0.3544,2
pca_ridge,conch_v15,PRAD,SGK1,0.3541,2
pca_ridge,conch_v15,PRAD,DNAJC3,0.3518,2
pca_ridge,conch_v15,PRAD,EIF3H,0.3497,2
pca_ridge,conch_v15,PRAD,SNHG9,0.3474,2
pca_ridge,conch_v15,PRAD,C8orf59,0.3442,2
pca_ridge,conch_v15,PRAD,SPCS3,0.3426,2
pca_ridge,conch_v15,PRAD,SNRPE,0.3417,2
pca_ridge,conch_v15,PRAD,SLIRP,0.3352,2
pca_ridge,conch_v15,PRAD,MIF,0.3145,2
pca_ridge,conch_v15,PRAD,IMPDH2,0.3085,2
pca_ridge,conch_v15,PRAD,TOB1,0.3085,2
pca_ridge,conch_v15,PRAD,SRRM1,0.3082,2
pca_ridge,conch_v15,PRAD,MRPL33,0.3019,2
pca_ridge,conch_v15,PRAD,HLA-DRA,0.2908,2
pca_ridge,conch_v15,PRAD,C6orf48,0.2663,2
pca_ridge,conch_v15,PRAD,EIF3E,0.253,2
pca_ridge,conch_v15,PRAD,RSL24D1,0.2346,2
pca_ridge,conch_v15,PRAD,NUCB2,0.2265,2
pca_ridge,conch_v15,PRAD,SOD2,0.2183,2
pca_ridge,conch_v15,READ,CD177,0.4496,2
pca_ridge,conch_v15,READ,GUCA2A,0.4278,2
pca_ridge,conch_v15,READ,SLC26A3,0.3952,2
pca_ridge,conch_v15,READ,CA2,0.3844,2
pca_ridge,conch_v15,READ,MMP28,0.2885,2
pca_ridge,conch_v15,READ,BTNL3,0.2736,2
pca_ridge,conch_v15,READ,PADI2,0.2697,2
